Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
103,Niskie Wielkie II,P,8 341,-,-,przasnyski
104,Nowe Słupno II,R,122,-,-,wołomiński
105,Nowe Słupno III,R,92,-,-,wołomiński
106,Nowe Słupno V,"
Z",43,-,-,wołomiński
107,Okolusz,E,29,-,1,płocki
108,Osęczyzna,P,3 733,-,-,miński
109,"
Osieck-Kąciki",Z,-,-,-,otwocki
110,Osinki,Z,124,-,-,wołomiński
111,Osiny,Z,656,-,-,gostyniński
112,Osiny I,T,275,245,-,gostyniński
113,"
Pilitowo-Nowina",Z,196,-,-,płoński
114,Platerów,R,1 083,-,-,łosicki
115,Plecewice I,T,3 023,2 822,-,sochaczewski
116,Plecewice II,Z,280,-,-,sochaczewski
117,Przemysłów,E,24,-,4,płocki
118,Przemysłów II,R,41,-,-,płocki
119,"
Przysucha-Pole Hamernia",R,849,-,-,przysuski
120,Przysucha-Pole Skowerówka,R,488,-,-,przysuski
121,Radziejowice,T,2 772,2 315,-,Ŝyrardowski
123,Radzymin - zarej.,Z,-,-,-,wołomiński
124,RóŜewo-Marianów,Z,1 501,-,-,".
wołomiński"
125,Słabomierz,R,59,-,-,Ŝyrardowski
126,Słupno-Górki,Z,3,-,-,wołomiński
127,Słupno-Wawrzynów,Z,760,-,"
-",wołomiński
128,Słupno-Wawrzynów 2,T,46,-,-,wołomiński
129,Słupno-Wawrzynów I,Z,61,-,-,wołomiński
130,Stanisławów,R,1 122,-,-,wołomiński
131,Studzieniec,Z,-,-,-,płocki
132,Suchodół,Z,131,"
-",-,płocki
133,Tadeuszów-Rudzienko,E,17 839,5 656,85,miński
134,Trzepowo,R,482,-,-,pułtuski
135,Unin,Z,385,-,-,garwoliński
136,Warka,R,160,-,-,grójecki
137,Węgrzynowo,Z,244,"
-",-,makowski
138,Wielgie,R,116,-,-,lipski
139,Wierzbica,Z,303,-,-,legionowski
140,Władysławów,Z,"
165",-,-,grodziski
141,Władysławów I,R,60,-,-,grodziski
142,Wola Serocka,Z,"
0",-,-,siedlecki
143,Wymyśle Polskie,E,44,-,10,płocki
144,Zawady,T,84,82,-,wołomiński
145,Zawady I,T,7,7,-,wołomiński
146,Zielonka,Z,"
1 182",-,-,wołomiński
1,Baborów,Z,1 039,-,-,głubczycki
2,Baborów 2,Z,171,-,-,głubczycki
3,Biała Prudnicka,"
Z",1 017,-,-,prudnicki
4,Bodzanowice,Z,231,-,-,oleski
5,Boroszów-1,R,193,-,-,oleski
6,"
Branice",T,756,150,-,głubczycki
7,Brzeg,Z,108,-,-,brzeski
8,Czerwone Osiedle,E,7 849,2 719,69,oleski
9,Dąbrowa Niemodlińska,R,671,-,-,opolski
10,"
Faustianka",Z,3 220,-,-,oleski
11,Głogówek,Z,512,-,-,prudnicki
12,Głubczyce,Z,1 220,-,-,głubczycki
13,Głubczyce I,Z,241,-,-,głubczycki
14,Gołkowice,Z,1 336,-,-,kluczborski
15,Janinów,Z,362,-,-,oleski
16,"
Jasiona",Z,410,-,-,prudnicki
17,Kietrz 2,Z,692,-,-,głubczycki
18,Kobylice,Z,120,-,-,kędzierzyńsko-kozielski
20,Konradowa-Wyszków,Z,122,-,-,nyski
21,Konradów Głuchołaski,Z,1 752,1 114,-,".
nyski"
22,Kowale,P,4 716,-,-,oleski
23,Krępna II,Z,284,-,-,krapkowicki
24,Krogulno,Z,479,-,"
-",namysłowski
25,Ligota Dolna,T,189,189,-,kluczborski
26,Maciejowice,Z,621,-,-,nyski
27,Nasale,R,8 927,-,-,kluczborski
28,Niemodlin II,Z,245,-,-,opolski
29,Niemysłowice,Z,1 047,"
-",-,prudnicki
30,Niwnica,Z,129,-,-,nyski
31,Olesno,Z,1 488,-,-,oleski
32,Paczków,E,3 356,1 683,34,nyski
33,Popielów,Z,48,-,-,opolski
34,Prudnik,Z,550,"
-",-,prudnicki
35,Prusinowice,T,759,-,-,nyski
36,Pszczonki,R,270,-,-,kluczborski
37,Skarbiszowice I,Z,"
38",-,-,opolski
38,Skarbiszowice III,Z,76,-,-,opolski
39,Strzeleczki,Z,"
367",-,-,krapkowicki
40,Szydłów,Z,59,-,-,opolski
41,Szydłów 2,T,304,289,-,opolski
42,Wesele,T,4 175,3 419,-,opolski
43,Wierzbica II,Z,"
19",-,-,kluczborski
1,Albigowa,Z,227,-,-,łańcucki
2,Basznia,R,5 247,-,-,lubaczowski
3,Bieliny-Mokradło,"
Z",82,-,-,niŜański
4,Bieździadka,Z,744,-,-,jasielski
5,Bieździadka - 1,E,337,-,0,jasielski
6,"
Bolestraszyce",P,4 450,-,-,przemyski
7,Brandwica - Śpiewak II,E,9,-,2,stalowowolski
8,Brzostek,Z,35,-,-,dębicki
9,Brzozów-Widacz,Z,31,-,-,brzozowski
10,"
Budy Głogowskie",R,3 882,-,-,rzeszowski
11,Budziwój,Z,213,-,-,rzeszowski
12,Buszkowice,Z,1,-,-,przemyski
13,Chmielów - Wilk,E,275,-,0,tarnobrzeski
14,Chmielów I,T,1 375,619,-,tarnobrzeski
15,Chwałowice,Z,-,-,-,stalowowolski
16,"
Chwałowice - Bałdos",E,6,-,1,stalowowolski
17,Chwałowice- Grot i S-ka,E,11,-,1,stalowowolski
18,Chwałowice-Kozłowski III,E,10,-,1,stalowowolski
20,Chwałowice-Maj,Z,-,-,-,stalowowolski
21,Chwałowice-Maj IV,T,7,-,-,".
stalowowolski"
22,Chwałowice-Maj V,E,18,-,0,stalowowolski
23,Chwałowice-Pasztaleniec,E,26,-,1,stalowowolski
24,Chwałowice-Pasztaleniec I,E,28,-,"
2",stalowowolski
25,Dąbrówka Pniowska III,Z,-,-,-,stalowowolski
26,Dąbrówka Pniowska IV,Z,22,-,-,stalowowolski
27,Dąbrówka Pniowska V,Z,tylko pzb.,-,-,stalowowolski
28,Dębica(Wolica),Z,312,-,-,dębicki
29,Dobrzechów,Z,tylko pzb.,"
-",-,strzyŜowski
30,Dobrzechów II,R,1 172,-,-,strzyŜowski
31,Dynów,P,5 934,-,-,rzeszowski
32,Dzierdziówka dz.238,R,55,-,-,stalowowolski
33,Futory,R,80,-,-,lubaczowski
34,Glinik Dolny,Z,87,"
-",-,strzyŜowski
35,Glinik Dolny - 1,T,213,213,-,strzyŜowski
36,Gorzyce - Bartoszek,R,4,-,-,tarnobrzeski
37,Gorzyce - Cetnarski II,E,"
12",-,2,tarnobrzeski
38,Gorzyce dz.613,Z,3,-,-,tarnobrzeski
39,Gorzyce dz.909,Z,"
5",-,-,tarnobrzeski
40,Gorzyce-Grzegorzek,Z,-,-,-,tarnobrzeski
41,Gorzyce-Grzegorzek 1,E,5,-,0,tarnobrzeski
42,Gorzyce-Grzegorzek II,E,9,-,0,tarnobrzeski
43,Gorzyce-Jakubik I,Z,"
1",-,-,tarnobrzeski
44,Gorzyce-Korga,T,9,-,-,tarnobrzeski
45,Góra Motyczna,Z,825,-,-,dębicki
46,Górki - Głowacki II,T,10,-,-,mielecki
47,Haczów,Z,262,-,-,brzozowski
48,Hadykówka,"
E",7 198,1 559,18,kolbuszowski
49,Harasiuki,T,5 034,239,-,niŜański
50,Hucisko,T,24,-,-,leŜajski
51,"
Humniska",Z,436,-,-,brzozowski
52,Jarosław 2,Z,320,-,-,jarosławski
53,Jarosław I,Z,404,-,-,jarosławski
54,Jasienica Rosielna,E,30,-,0,brzozowski
55,"
Jaworski VI",T,2,-,-,stalowowolski
56,Jaworski VII,T,2,-,-,stalowowolski
57,Jaworski VIII,E,9,-,2,stalowowolski
58,Kamień,P,10 576,-,-,rzeszowski
59,Kańczuga,P,3 723,-,-,przeworski
60,Kąty Rakszawskie,M,-,-,-,łańcucki
61,"
Kielanówka",Z,586,-,-,rzeszowski
62,Kolbuszowa Dolna,P,7 767,-,-,kolbuszowski
63,Kolbuszowa-Kupno,E,12 330,5 182,64,kolbuszowski
65,Łańcut II,Z,268,-,-,łańcucki
66,Łuczyce,P,9 650,-,-,".
przemyski"
67,Nehrybka,Z,-,-,-,przemyski
68,Niepla,P,2 601,-,-,jasielski
69,Olszanica,Z,28,-,"
-",leski
70,Orzechowce,Z,1 143,-,-,przemyski
71,OtałęŜ - Głowacki,E,11,-,1,mielecki
72,OtałęŜ dz.97/6,Z,tylko pzb.,-,-,mielecki
73,Pilzno-Jaworze D,P,1 970,-,-,dębicki
74,Pniów - Bera VII,M,-,"
-",-,stalowowolski
75,Pniów - Bera VIII,E,4,-,1,stalowowolski
76,Pniów dz.ew. 716/2,Z,-,-,-,stalowowolski
77,Podborze,E,369,198,1,mielecki
78,Podlesie,R,212,-,-,rzeszowski
79,Podlesie,P,6 672,"
-",-,stalowowolski
80,Poręby Dymarskie,R,877,-,-,kolbuszowski
81,Przecław,R,4 810,-,-,mielecki
82,Przecław II,E,"
269",160,2,mielecki
83,Przecław-Podlesie,Z,878,-,-,mielecki
84,Przecław-Podlesie 1,E,"
2 059",859,9,mielecki
85,Przemyśl,Z,22,-,-,przemyski
86,Przeworsk,R,12 961,-,-,przeworski
87,Przybówka,R,4 462,-,-,krośnieński
88,Radymno,Z,"
111",-,-,jarosławski
89,Radymno - pole zachodnie 1,E,171,125,0,jarosławski
90,Rakszawa-Pikor,R,113,-,-,łańcucki
91,RoŜniaty dz.806/1,Z,4,-,-,mielecki
92,RoŜniaty-Piątek,Z,tylko pzb.,-,-,mielecki
93,RoŜniaty-Piątek I,"
Z",3,-,-,mielecki
94,RoŜniaty-Piątek II,Z,-,-,-,mielecki
95,RoŜniaty-Piątek IV,Z,8,-,-,mielecki
96,"
RoŜniaty-Piątek V",M,-,-,-,mielecki
97,"Siedleszczany dz.443,444",E,94,49,2,tarnobrzeski
98,Siedleszczany-Lachowski II,T,497,-,-,tarnobrzeski
99,Skopanie,Z,230,-,-,tarnobrzeski
100,"
Smolinka",Z,56,-,-,lubaczowski
101,Smolinka - II,E,288,-,2,lubaczowski
102,Smolinka 1,T,109,101,-,lubaczowski
103,Sobniów,Z,320,-,-,jasielski
104,Szówsko,Z,2,-,-,jarosławski
105,Trzeboś,E,84,-,1,rzeszowski
106,"
Trzebuska",E,104,-,1,rzeszowski
107,"Trześń dz.178/1, 238, 239",T,15,13,-,tarnobrzeski
108,"Trześń dz.222, 223",Z,tylko pzb.,-,-,tarnobrzeski
110,Trześń III,Z,2,-,-,tarnobrzeski
111,Trześń-Filipek II,Z,23,-,-,".
tarnobrzeski"
112,Trześń-Foltarz II,T,2,-,-,tarnobrzeski
113,Trześń-Foltarz III,E,2,-,1,tarnobrzeski
114,Trześń-Kułaga,Z,6,-,"
-",tarnobrzeski
115,Trześń-Kułaga VI,R,37,-,-,tarnobrzeski
116,Trześń-Kułaga VII,T,16,-,-,tarnobrzeski
117,Trześń-Kułaga VIII,E,8,-,1,tarnobrzeski
118,Trześń-Łabuda II,T,23,-,-,tarnobrzeski
119,Trześń-Łabuda III,E,26,"
-",3,tarnobrzeski
120,Trześń-Pociecha,Z,4,-,-,tarnobrzeski
121,Trześń-Pociecha III,R,10,-,-,tarnobrzeski
122,Trześń-Sołtys III,T,11,-,-,tarnobrzeski
123,Trześń-Sołtys IV,R,12,-,-,tarnobrzeski
124,Trześń-Zalesie Gorzyckie,E,17,"
-",3,tarnobrzeski
125,Węglówka,R,869,-,-,krośnieński
126,Wola Mielecka,Z,4 314,-,-,mielecki
127,Wólka Turebska,R,"
9",-,-,stalowowolski
128,Wrzawy,T,8,-,-,tarnobrzeski
129,Wrzawy - Laskowski V,T,"
6",-,-,tarnobrzeski
130,Wrzawy - Woźniak 2,E,5,-,0,tarnobrzeski
131,Wrzawy - Woźniak II,R,30,-,-,tarnobrzeski
132,Wrzawy - Woźniak III,E,8,-,0,tarnobrzeski
133,Wrzawy dz.2283,Z,"
5",-,-,tarnobrzeski
134,Wrzawy dz.2320/2,Z,13,-,-,tarnobrzeski
135,Wrzawy-Jurek,Z,-,-,-,tarnobrzeski
136,Wrzawy-Jurek I,E,2,-,2,tarnobrzeski
137,Wylewa,Z,4 992,-,-,przeworski
138,Wysoka,"
Z",80,-,-,łańcucki
139,Zabłotce,R,2 027,-,-,sanocki
140,Zaklików - dz.1167,Z,8,-,-,stalowowolski
141,"
Zaklików - dz.1573",Z,-,-,-,stalowowolski
142,Zaklików - Grabowski,T,29,29,-,stalowowolski
143,Zaklików II,P,7 395,-,-,stalowowolski
144,Zaklików-Marchut,Z,21,-,-,stalowowolski
145,"
Zaklików-Sanna",Z,47,-,-,stalowowolski
146,Zalesie G. - Grzegorzek II,T,14,-,-,tarnobrzeski
147,Zalesie Gorzyckie - Dul 6,E,4,-,1,tarnobrzeski
148,Zalesie Gorzyckie - Dul 8,R,19,-,-,tarnobrzeski
149,Zalesie Gorzyckie - Dul V,T,11,-,-,tarnobrzeski
150,Zalesie Gorzyckie - Dul VII,E,4,-,5,tarnobrzeski
151,"
Zalesie Gorzyckie dz. 437",Z,2,-,-,tarnobrzeski
152,Zalesie Gorzyckie dz. 438,Z,4,-,-,tarnobrzeski
153,Zalesie Gorzyckie dz.289,Z,7,-,-,tarnobrzeski
155,Zalesie Gorzyckie dz.76/1,Z,8,-,-,tarnobrzeski
156,Zalesie Gorzyckie-Dul III,T,4,4,-,".
tarnobrzeski"
157,Zalesie Gorzyckie-Koper I,T,4,-,-,tarnobrzeski
158,Zalesie Gorzyckie-Kułaga I,E,15,-,1,tarnobrzeski
159,Zalesie Gorzyc.-Warzycki I,Z,9,-,"
-",tarnobrzeski
160,Zalesie-Biała,Z,465,-,-,rzeszowski
161,Zaleszany dz.197,Z,-,-,-,stalowowolski
162,Zaleszany-Zawolski IV,E,1,-,0,stalowowolski
163,Zarszyn,Z,241,-,-,sanocki
164,Zarzecze 1,M,-,"
-",-,niŜański
165,Zarzecze/dla Ceg.Nisko/,Z,841,-,-,niŜański
166,Zarzecze-Hawryły,Z,-,-,-,niŜański
167,Zarzecze-Hawryły II,E,67,-,4,niŜański
168,Zarzecze-Kamień,E,235,188,2,niŜański
169,Zasław,Z,476,"
-",-,sanocki
170,ółków,Z,1 726,-,-,jasielski
1,Bielsk Podlaski,R,536,-,-,bielski
2,Czarna Wieś Kościelna,R,"
1 354",-,-,białostocki
3,CzyŜe,R,801,-,-,hajnowski
4,Dobrzyniewo,Z,523,-,-,białostocki
5,Dobrzyniewo Cegielnia,Z,16,-,-,białostocki
6,Kapitańszczyzna,R,"
19",-,-,hajnowski
7,Knyszyn,R,1 258,-,-,moniecki
8,Knyszyn II,Z,58,-,-,moniecki
9,Koplany,Z,547,-,-,białostocki
10,Lesanka,Z,55,-,-,białostocki
11,Lesanka III,"
Z",63,-,-,białostocki
12,Lewkowo Stare,E,3 147,577,36,hajnowski
13,Lewkowo Stare - zarej.,Z,2 524,-,-,hajnowski
14,"
Lewkowo Stare II",Z,175,-,-,hajnowski
15,Lewkowo Stare II/A,E,96,-,9,hajnowski
16,Mątwica,Z,1 672,-,-,łomŜyński
17,Nowa Wieś,R,394,-,-,sokólski
18,"
Nowa Wieś II",Z,98,-,-,sokólski
19,Orla,R,2 253,-,-,bielski
20,Sadzawki-Podwojponie,R,122,-,-,suwalski
21,Szepietowo,Z,18,-,-,wysokomazowiecki
22,TrywieŜa,R,9 703,-,-,hajnowski
1,Brokowo,P,302,-,-,kwidzyński
2,Buszkowo,R,684,-,-,człuchowski
4,Bysewo - zarej.,R,51,-,-,m.Gdańsk
5,Bysewo II,Z,3,-,-,".
m.Gdańsk"
6,Cierzpice-Gniew,R,3 930,-,-,tczewski
7,Czarne,Z,236,-,-,człuchowski
8,Gniew,Z,91,-,"
-",tczewski
9,Gołębiewo,Z,1 897,-,-,gdański
10,Janiszewo,R,8 329,-,-,tczewski
11,Kębłowo Nowowiejskie II,R,5 851,-,-,lęborski
12,Lębork,E,1 160,421,103,lęborski
13,Lębork V,Z,708,"
-",-,lęborski
14,Lębork VI,Z,28,-,-,lęborski
15,Lębork VII,R,490,-,-,lęborski
16,Lędziechowo,Z,-,-,-,lęborski
17,Łapalice,Z,tylko pzb.,-,-,kartuski
18,Niezabyszewo,Z,139,"
-",-,bytowski
19,Nowa Wieś Lęborska,R,7 447,-,-,lęborski
20,Nowa Wieś Lęborska II,E,1 266,1 266,103,lęborski
21,Nowy Staw,Z,"
82",-,-,malborski
22,Opalenie,E,130,130,0,tczewski
23,Rozpędziny,Z,"
724",376,-,kwidzyński
24,Ryjewo,Z,-,-,-,kwidzyński
25,Somonino,Z,189,-,-,kartuski
26,Starzyno-Werblinia,P,294,-,-,pucki
27,Sucumin,Z,"
208",-,-,starogardzki
28,Werblinia,Z,13,-,-,pucki
1,Aleksandrów,Z,8,-,-,kłobucki
2,Aleksandrów I,"
R",36,-,-,kłobucki
3,Aleksandrów II,R,48,-,-,kłobucki
4,Alina,M,-,-,-,m.Częstochowa
5,"
Anna 1",E,100,-,0,m.Częstochowa
6,Barbara,Z,61,-,-,m.Chorzów
7,Bestwina,Z,155,-,-,bielski
8,Bielszowice - Ruda Śląska,Z,139,-,-,m.Ruda Śląska
9,"
Bielszowice II",Z,218,-,-,m.Ruda Śląska
10,Bierna,Z,4,-,-,Ŝywiecki
11,Blanowice A,E,114,114,1,zawierciański
12,Blanowice B,R,62,62,-,zawierciański
13,Blanowice C,E,151,51,1,zawierciański
14,Bobrek,Z,257,-,-,tarnogórski
15,"
Bobrowniki",Z,119,-,-,tarnogórski
16,Bogucice,Z,253,-,-,m.Katowice
17,Bogumiła,E,145,-,1,m.Częstochowa
19,Brzezinka I,Z,1 047,-,-,m.Mysłowice
20,Brzeziny - Kolonia 2,Z,223,-,-,".
częstochowski"
21,Brzeziny I,T,214,-,-,częstochowski
22,Buków A,Z,-,-,-,wodzisławski
23,Buków II,M,-,-,"
-",wodzisławski
24,Byczyna,Z,757,-,-,m.Jaworzno
25,Bytom-Centrum,Z,316,-,-,tarnogórski
26,Chebzie-Dobra Nadzieja,Z,91,-,-,m.Ruda Śląska
27,Czerwionka,Z,282,-,-,rybnicki
28,Dankowice III,R,63,"
-",-,kłobucki
29,Dąbrowa Górnicza,Z,290,-,-,będziński
30,Dąbrowa Narodowa,P,462,-,-,m.Sosnowiec
31,Gliwice zakł.nr 3,Z,658,-,-,m.Gliwice
32,Gnaszyn,E,4 844,2 016,112,m.Częstochowa
33,Gnaszyn Górny,Z,40,"
-",-,m.Częstochowa
34,Gorzyce,P,11 645,-,-,wodzisławski
35,Grodzisko,M,-,-,-,kłobucki
36,Gródków-Łagisza,R,"
1 728",-,-,będziński
37,Jeleń (Kop.Jaworzno),Z,329,-,-,m.Jaworzno
38,JeŜowa,Z,"
841",-,-,lubliniecki
39,Karbowa,Z,152,-,-,m.Katowice
40,Kawki,Z,71,-,-,kłobucki
41,Kawodrza,Z,1 072,-,-,m.Częstochowa
42,Kawodrza Górna,R,"
37",-,-,m.Częstochowa
43,Kawodrzanka,Z,11,-,-,m.Częstochowa
44,Kochłowice II,P,784,-,-,m.Ruda Śląska
45,Kolonia Łojki,Z,38,-,-,częstochowski
46,Kończyce Wielkie III,R,2 801,-,-,cieszyński
47,Kopciowice,"
P",8 005,-,-,bieruńsko-lędziński
48,Korwinów,Z,3 538,-,-,częstochowski
49,Korzeniec,R,94,-,-,będziński
50,"
Kostrzyna",Z,24,-,-,kłobucki
51,Kostrzyna II,Z,29,-,-,kłobucki
52,Kostrzyna III,R,8,-,-,kłobucki
53,Kotary,T,34,-,-,kłobucki
54,"
Kotary 1",R,14,-,-,kłobucki
55,Kotary 2,Z,86,51,-,kłobucki
56,Kozakowice,R,957,-,-,cieszyński
57,Kozłowa Góra II,P,2 736,-,-,m.Piekary Śląskie
58,Krzanowice,Z,390,-,-,raciborski
59,Lech Wirek,Z,806,-,-,m.Ruda Śląska
60,"
Leszczyński",E,338,-,1,m.Częstochowa
61,Leśna,E,808,229,5,lubliniecki
62,Ligota Sośnica,Z,1 662,-,-,m.Gliwice
64,Lipie Śląskie - Lisowice,E,826,629,5,lubliniecki
65,Łagisza 10,Z,254,-,-,".
będziński"
66,Łąka,E,203,-,2,pszczyński
67,Łąka-II,M,-,-,-,pszczyński
68,Łęg,T,202,-,"
-",częstochowski
69,Miasteczko Śląskie,Z,155,-,-,tarnogórski
70,Michalina,Z,1 428,-,-,m.Częstochowa
71,Miechowice,Z,173,-,-,tarnogórski
72,Miedary I,Z,203,-,-,tarnogórski
73,Mikołów-Emma,Z,604,"
-",-,mikołowski
74,Moszczenica nr 6,Z,780,-,-,m.Jastrzębie-Zdrój
75,Mrzygłódka,Z,280,-,-,myszkowski
76,Ogrodzieniec H,Z,108,100,-,zawierciański
77,Ogrodzieniec I i II,Z,3 717,460,-,zawierciański
78,Ostropa,Z,66,"
-",-,m.Gliwice
79,Pacanów,Z,6,-,-,kłobucki
80,Pacanów 1,E,190,-,1,kłobucki
81,Pacanów 2,Z,"
72",-,-,kłobucki
82,Pacanów 3,M,-,-,-,kłobucki
83,Pacanów 5,E,"
12",12,4,kłobucki
84,Panoszów,R,1 491,-,-,lubliniecki
85,Parchownia,Z,67,-,-,kłobucki
86,Patoka,E,4 547,1 518,24,lubliniecki
87,Pawłow,Z,"
674",-,-,m.Zabrze
88,Pietrowice Wielkie,Z,461,-,-,raciborski
89,Pisarzowice I,Z,172,-,-,bielski
90,Pisarzowice-II poziom,R,69,-,-,bielski
91,Polska,Z,550,-,-,m.Świętochłowice
92,Poręba III,"
R",17,-,-,będziński
93,Pyskowice,Z,42,-,-,gliwicki
94,Racibórz,Z,85,-,-,raciborski
95,"
Racibórz 1 i 2",Z,-,-,-,raciborski
96,Radocha,Z,342,-,-,m.Sosnowiec
97,Radoszewnica,Z,13,13,-,częstochowski
98,Radoszewnica I,R,41,-,-,częstochowski
99,"
Ruda",Z,528,-,-,m.Ruda Śląska
100,Rudniki,Z,66,-,-,zawierciański
101,Rybarzowice,Z,1 271,-,-,bielski
102,Rybarzowice-ceg.Kubica,Z,12,-,-,bielski
103,Rybna,Z,759,-,-,tarnogórski
104,Rybno,R,54,-,-,kłobucki
105,"
Rzędówka",Z,235,-,-,mikołowski
106,Sierakowice,E,2 521,921,24,gliwicki
107,Sierakowice II,P,5 420,-,-,gliwicki
109,Silesia,Z,337,-,-,m.Mysłowice
110,Sitko-Mikołów,Z,381,-,-,".
mikołowski"
111,Skoczów,Z,1 284,-,-,cieszyński
112,Sławków 1,E,149,122,2,będziński
113,Stara Wieś,Z,493,-,"
-",pszczyński
114,Stare Gliwice,R,388,-,-,m.Gliwice
115,Strumień,Z,94,-,-,cieszyński
116,Strzebiń,R,225,-,-,lubliniecki
117,Strzemieszyce,Z,127,-,-,m.Dąbrowa Górnicza
118,Sumina,R,28,"
-",-,rybnicki
119,Sumina I,R,37,-,-,rybnicki
120,Szczekociny,Z,41,-,-,zawierciański
121,Waleska,Z,217,-,-,mikołowski
122,Wesoła,R,852,-,-,m.Mysłowice
123,Wesoła II,Z,465,"
-",-,m.Mysłowice
124,Wielopole 1 (d. Z-6),Z,399,-,-,m.Rybnik
125,Wielopole-2 (d.Z-4),Z,104,-,-,m.Rybnik
126,Wierzbie,Z,"
45",-,-,lubliniecki
127,Wilamowice,Z,249,-,-,bielski
128,Wodzisław Śląski,Z,"
343",-,-,wodzisławski
129,Woźniki Śląskie,E,309,-,0,lubliniecki
130,Wrzosowa,E,179,-,1,częstochowski
131,Wrzosowa 1,Z,51,-,-,częstochowski
132,Zabrze,Z,"
62",-,-,m.Zabrze
133,Zawiercie,P,3 300,-,-,zawierciański
134,Zofia,T,14,-,-,m.Częstochowa
135,Zwierzyniec,R,48,-,-,kłobucki
136,Zwierzyniec 2,R,20,-,-,kłobucki
137,Zwierzyniec 3,"
R",12,-,-,kłobucki
138,Zwierzyniec III,Z,32,-,-,kłobucki
139,arki II,P,5 155,-,-,myszkowski
140,"
śarki Nr 3",T,334,334,-,myszkowski
141,arnowiec,Z,68,-,-,zawierciański
142,ory,Z,10,-,-,m.śory
143,ory-A,R,107,-,-,m.śory
144,"
śywiec 3",Z,988,-,-,Ŝywiecki
1,BoŜydar - Kawęcki,Z,18,-,-,sandomierski
2,Chałupki,P,36 036,-,-,buski
3,Chmielnik-Ciecierze,Z,734,-,-,kielecki
4,"
Drugnia",E,41,-,4,kielecki
5,Filipy,R,139,-,-,konecki
6,Filipy I,R,2 339,-,-,"kielecki, konecki"
8,Gościniec,T,3 881,721,-,kielecki
9,Górka,T,3 276,2 695,-,".
buski"
10,Góry Sieradzkie,Z,86,-,-,kazimierski
11,Grabowiec,E,29,-,1,staszowski
12,Kęsów,R,207,-,"
-",kazimierski
13,Klimontów-Tenczynopol,R,17,-,-,sandomierski
14,Kolosy 1,E,110,110,1,kazimierski
15,Kołomań-Podlesie,R,29,-,-,kielecki
16,Kołomań-Podlesie I,R,103,-,-,kielecki
17,Kopiec,R,454,"
-",-,opatowski
18,Kozów,E,3 467,1 077,22,konecki
19,Kujawki,R,257,-,-,pińczowski
20,Marianów I,Z,245,-,-,kielecki
21,Marianów II,R,297,-,-,kielecki
22,Mnin,R,92,"
-",-,konecki
23,Mnin I,R,128,-,-,konecki
24,Nalewajków 1,R,1 106,-,-,konecki
25,Nalewajków 2,R,"
1 020",-,-,konecki
26,Odonów,Z,2 653,-,-,kazimierski
27,Odonów 1,Z,"
1 081",-,-,kazimierski
28,OdrowąŜ,Z,2 888,-,-,konecki
29,Oleśnica,P,2 196,-,-,staszowski
30,Oleśnica 1,E,12 018,12 018,165,staszowski
31,Orzelec Mały,Z,"
25",-,-,staszowski
32,Osiek-Grabowiec dz. 390/2,E,107,-,1,staszowski
33,Pałęgi,E,2 281,1 969,61,kielecki
34,Podgaje,Z,1 312,-,-,sandomierski
35,Przełom,R,49,-,-,kielecki
36,Raczyce,"
P",2 547,-,-,buski
37,Rudka,Z,26,-,-,ostrowiecki
38,Ruszcza I,E,207,168,1,staszowski
39,"
Rytwiany - Głowacki",E,23,-,1,staszowski
40,Samsonów,R,407,-,-,kielecki
41,Skorczów,R,267,-,-,kazimierski
42,Słupia Pacanowska,Z,766,-,-,buski
43,"
Słupia Pacanowska - Ceg.",Z,61,61,-,buski
44,Stopnica,P,93 326,-,-,buski
45,Szarbia,Z,41,-,-,kazimierski
46,Szczytniki dz. 738/6,R,7,-,-,sandomierski
47,"Szczytniki dz.730/5,7,10",Z,7,-,-,sandomierski
48,Szkucin,E,422,422,15,konecki
49,"
Tenczynopol I",R,10,-,-,sandomierski
50,Topola,Z,337,-,-,kazimierski
51,Udziców Dolny,P,889,-,-,ostrowiecki
53,Wierzbice,P,2 473,-,-,buski
54,Wierzbka,P,758,-,-,".
skarŜyski"
55,Wyrębów,R,266,-,-,konecki
56,Wyszyna Fałkowska,M,-,-,19,konecki
57,Wyszyna Fałkowska I,R,380,380,"
-",konecki
58,Wyszyna Fałkowska II,R,tylko pzb.,-,-,konecki
59,Wyszyna Fałkowska III,E,253,-,19,konecki
60,Wyszyna Machorowska I,M,-,-,-,konecki
61,Wyszyna Machorowska II,E,71,-,19,konecki
62,Zielonki,Z,2 717,"
-",-,buski
63,Zielonki II,P,7 352,-,-,buski
64,Zrecze,P,34 225,-,-,kielecki
1,Bartąg,Z,199,"
-",-,olsztyński
2,Bogatyńskie,P,8 828,-,-,lidzbarski
3,Dąbrowa,Z,82,-,-,elbląski
4,Gładysze,R,"
1 781",-,-,braniewski
5,Gordejki I,Z,3 095,-,-,olecki
6,Gordejki I - pole 1,E,"
78",-,1,olecki
7,Gordejki II,Z,565,-,-,olecki
8,Górczyn,Z,713,-,-,ostródzki
9,Guzy II,M,-,-,0,olecki
10,Guzy III,E,"
6",-,3,olecki
11,Harszyn,Z,344,-,-,węgorzewski
12,Ignalin,R,194,-,-,lidzbarski
13,Kadyny,Z,1 100,741,-,elbląski
