Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
17,Mroczków Gościnny-58,T,17,20,-,opoczyński
18,Mroczków Gościnny-68,"
E",10,-,6,opoczyński
19,Mroczków Gościnny-78,T,15,15,-,opoczyński
20,Pilichowice I8,R,40,40,0,opoczyński
21,Pilichowice II8,E,38,-,0,opoczyński
22,"
Pilichowice III8",T,17,-,-,opoczyński
23,Pilichowice IV8,E,36,-,0,opoczyński
24,Ruszenice8,R,1 884,-,-,opoczyński
25,Sielec8,R,122,-,-,opoczyński
26,Sielec I8,E,135,7,2,opoczyński
27,Sielec II8,E,257,257,-,opoczyński
28,"
Sielec III8",R,293,-,-,opoczyński
29,Sielec IV8,T,216,-,-,opoczyński
30,Stara Kolonia8,R,328,-,-,piotrkowski
32,Tresta Wesoła I8,T,154,150,-,opoczyński
33,Tresta Wesoła II8,T,200,200,-,".
opoczyński"
34,Tresta Wesoła III8,R,67,-,-,opoczyński
35,Tresta Wesoła IV8,E,104,-,1,opoczyński
36,Tresta Wesoła V8,R,141,-,"
-",opoczyński
37,Tresta Wesoła VI8,R,302,-,-,opoczyński
38,Wolica II8,E,98,-,1,piotrkowski
39,Wolica III8,E,25,-,0,piotrkowski
40,Wolica IV8,R,313,-,-,piotrkowski
41,Wolica V8,R,106,-,"
-",piotrkowski
42,Wolica VI8,R,226,-,-,piotrkowski
43,Zagórze8,E,1,-,0,radomszczański
44,Zagórze I8,E,2 106,2 106,10,radomszczański
45,Zagórze II8,R,528,-,-,radomszczański
46,Zagórze-Grabowie8,T,221,"
221",-,radomszczański
47,arnów8,Z,507,-,-,opoczyński
48,arnów 18,E,341,-,3,opoczyński
1,Barcice8,Z,11 794,-,-,nowosądecki
2,Barcice 28,E,"
9 771",3 932,145,nowosądecki
3,Barcice 38,R,324,-,-,nowosądecki
4,Barcice I8,E,483,-,14,nowosądecki
5,Barwałd8,E,36 198,7 926,156,wadowicki
6,Bąkowiec8,P,"
13 720",-,-,limanowski
7,Bednarka8,R,3 436,-,-,gorlicki
8,Bysina8,T,1 104,-,-,myślenicki
9,Bysina 18,E,647,-,14,myślenicki
10,Bysina 28,E,795,-,9,myślenicki
11,Bysina 38,"
E",413,-,12,myślenicki
12,Chomranice8,R,1 305,-,-,nowosądecki
13,Cieniawa8,E,1 173,-,52,nowosądecki
14,Czasław8,"
T",557,557,-,myślenicki
15,Czasław-Zachód8,R,123,-,-,myślenicki
16,Dąbrowa8,E,6 828,1 078,111,nowosądecki
17,Dział8,R,41 177,-,-,nowotarski
18,"
Frycowa8",Z,1 305,-,-,nowosądecki
19,Górka-Mucharz8,E,5 020,3 453,124,wadowicki
20,Harbutowice8,P,47 980,-,-,myślenicki
21,"Harbutowice-
Kamieniołom8",R,1 172,-,-,myślenicki
22,Harkabuz8,R,42,-,-,nowotarski
23,"
Jastrzębie8",R,1 786,-,-,limanowski
24,Kamionka Wielka8,Z,5 900,-,-,nowosądecki
25,Kasina Wielka8,Z,177,-,-,limanowski
27,Klęczany8,E,40 884,40 884,712,nowosądecki
28,Klikuszowa8,E,25 763,9 559,54,".
nowotarski"
29,Klimkówka8,R,3 565,-,-,gorlicki
30,Królowa Górna8,P,43 710,-,-,nowosądecki
31,Królowa Górna 18,E,1 195,-,"
9",nowosądecki
32,Kurów8,P,17 800,-,-,suski
33,Lipnica Wielka8,R,883,-,-,nowosądecki
34,Lipnica Wielka8,R,450,-,-,nowotarski
35,Łososina Dolna8,R,254,-,-,nowosądecki
36,Łososina Górna8,E,679,-,"
0",limanowski
37,Męcina8,E,16 284,4 562,291,limanowski
38,Męcina 18,E,1 546,-,45,limanowski
39,Miłkowa8,E,615,-,16,nowosądecki
40,Mystków8,Z,142,-,-,nowosądecki
41,Mystków 18,R,942,"
-",-,nowosądecki
42,Osielec8,E,62 277,30 348,394,suski
43,Osielec II8,Z,235,-,-,suski
44,Palcza8,E,352,"
-",2,suski
45,Palcza II8,R,139,-,-,suski
46,Pawlikówka8,P,"
30 095",-,-,wadowicki
47,Porąbka8,E,3 778,3 762,89,limanowski
48,Porąbka 18,E,2 251,-,0,limanowski
49,Raba NiŜna8,R,740,-,-,limanowski
50,Rzyki-Jagódki8,Z,"
135",-,-,wadowicki
51,Sieniawa8,Z,200,-,-,nowotarski
52,Sikorowiec8,P,13 556,-,-,suski
53,Skawce8,E,5 577,3 908,131,wadowicki
54,Skrzydlna8,E,1 233,-,29,limanowski
55,Skrzydlna 18,"
E",1 124,-,47,limanowski
56,Skrzydlna 28,R,2 804,-,-,limanowski
57,Skrzydlna 38,R,340,-,-,limanowski
58,Sobolów8,"
E",741,236,1,bocheński
59,Sobolów II8,Z,45,-,-,bocheński
60,Swoszowa8,R,248,-,-,tarnowski
61,Targanice I8,E,1 737,748,61,wadowicki
62,"
Tarnawa Dolna8",Z,1 571,-,-,suski
63,Tenczyn Górny8,E,8 856,761,158,myślenicki
64,Tenczyn Lubień I8,E,385,42,2,myślenicki
65,Tenczyn-Lubień8,E,112,-,4,myślenicki
66,Tenczyn-Lubień II8,E,453,75,2,myślenicki
67,Toporzysko Działy8,P,32 875,-,-,suski
68,"
Toporzysko Głaza8",P,24 820,-,-,suski
69,Tylmanowa8,E,270,-,1,nowotarski
70,Walowa Góra8,E,673,-,11,limanowski
72,Winna Góra8,Z,1 567,-,-,m.Nowy Sącz
73,Wola Lubecka8,R,803,-,-,".
tarnowski"
1,Broniów 68,R,158,158,-,szydłowiecki
2,Broniów IV8,T,244,244,"
-",szydłowiecki
3,Broniów V8,T,435,435,-,szydłowiecki
4,Długosz III8,R,125,-,-,szydłowiecki
5,Edwardów8,E,80,80,0,szydłowiecki
6,Góra Skłobska8,P,68 593,-,-,szydłowiecki
7,Jankowice8,Z,356,355,"
-",szydłowiecki
8,Jankowice 28,E,109,-,1,szydłowiecki
9,Jankowice 38,R,224,-,-,szydłowiecki
10,Jankowice 48,R,143,-,-,szydłowiecki
11,Jankowice 58,R,646,247,-,szydłowiecki
12,Jankowice 68,R,174,"
-",-,szydłowiecki
13,Jankowice I8,R,66,-,-,szydłowiecki
14,Kamienna Góra8,Z,37,-,-,przysuski
15,Krawara8,R,732,"
-",-,szydłowiecki
16,Mszadla8,R,49,-,-,szydłowiecki
17,Podolszanka I8,T,"
190",-,-,szydłowiecki
18,Podolszańskie8,Z,554,-,-,szydłowiecki
19,Ruszkowice8,Z,600,-,-,przysuski
20,Smagów8,R,410,-,-,przysuski
21,Szydłowiec8,E,"
285",182,12,szydłowiecki
22,Szydłówek8,E,168,171,0,szydłowiecki
23,Szydłówek - Saspol8,T,50,-,-,szydłowiecki
24,Szydłówek III8,R,136,-,-,szydłowiecki
25,"Szydłówek
Maślikowski8","
T",111,-,-,szydłowiecki
26,Szydłówek-Bielecki8,E,38,38,0,szydłowiecki
27,Szydłówek-Laskowski8,E,25,-,0,szydłowiecki
28,Szydłówek-Mrozowski8,"
Z",153,-,-,szydłowiecki
29,Szydłówek-Skopek8,E,73,75,1,szydłowiecki
30,Szydłówek-Skopek I8,T,123,-,-,szydłowiecki
31,Szydłówek-Wojciech8,T,47,-,-,szydłowiecki
32,"
Śmiłów8",Z,10 734,-,-,szydłowiecki
33,Śmiłów - Józef8,T,90,90,-,szydłowiecki
34,Śmiłów 18,E,3 515,1 637,7,szydłowiecki
35,Śmiłów 48,T,267,-,-,szydłowiecki
36,Śmiłów 58,E,103,-,0,szydłowiecki
37,Śmiłów 68,E,221,-,1,szydłowiecki
38,"
Śmiłów 78",T,63,-,-,szydłowiecki
39,Śmiłów 88,R,189,-,-,szydłowiecki
40,Śmiłów II8,R,182,-,-,szydłowiecki
42,Śmiłów-Podolszanka8,T,133,-,-,szydłowiecki
43,Śmiłów-Północ8,E,209,-,1,".
szydłowiecki"
44,Śmiłów-Sasal8,T,39,26,-,szydłowiecki
1,Braciszów8,E,8 058,3 531,"
200",głubczycki
2,Dębowiec10,E,35 384,5 818,204,prudnicki
1,Bóbrka8,Z,5 918,-,-,leski
2,Brzegi Górne8,Z,1 136,-,-,bieszczadzki
3,Budy Jabłońskie8,T,564,-,"
-",brzozowski
4,Bystre8,Z,655,-,-,leski
5,Chełm8,Z,25 965,-,-,strzyŜowski
6,Cieszyna8,Z,3 599,-,-,strzyŜowski
7,Glinik Górny8,Z,1 163,-,-,strzyŜowski
8,Glinik Górny 18,R,1 250,"
-",-,strzyŜowski
9,Huczwice8,E,8 387,1 225,105,leski
10,Iwla8,P,22 623,-,-,krośnieński
11,Jazowa8,R,500,"
-",-,strzyŜowski
12,Kobyle8,Z,230,-,-,strzyŜowski
13,Komańcza8,R,"
24 556",-,-,sanocki
14,Komańcza III8,R,109 945,-,-,sanocki
15,Komańcza-Jawornik8,R,4 902,-,-,sanocki
16,Krymieniec8,P,15 886,-,-,sanocki
17,Krzeczkowa8,Z,"
1 008",-,-,przemyski
18,Lipowica II8,Z,34 330,-,-,krośnieński
19,Lipowica II-18,E,52 602,5 033,927,krośnieński
20,Łączki Jagiellońskie8,Z,114,-,-,krośnieński
21,Manasterz8,R,830,-,-,przeworski
22,Mokre8,"
R",24 290,-,-,sanocki
23,Moszczaniec8,P,21 842,-,-,sanocki
24,Orzechówka8,Z,734,-,-,brzozowski
25,Otryt8,"
P",83 318,-,-,bieszczadzki
26,Polana8,R,14 488,-,-,bieszczadzki
27,Rabe8,E,1 009,749,23,leski
28,Sękowiec8,Z,25 111,-,-,bieszczadzki
29,"
Skorodne8",R,3 470,-,-,bieszczadzki
30,Stępina8,Z,19,-,-,strzyŜowski
31,Szczawne-Kulaszne8,P,2 382,-,-,sanocki
32,Ustianowa8,P,11 390,-,-,bieszczadzki
33,Wola Jasienicka8,R,896,-,-,brzozowski
34,"
Wola Komborska -
Działy8",T,254,-,-,krośnieński
35,Wola Komborska I8,E,286,-,20,krośnieński
37,"Wola Komborska-
Działy P.II8",E,58,58,1,".
krośnieński"
38,Wysoczany I8,R,3 760,3 179,-,sanocki
39,ubracze8,R,2 700,-,-,leski
1,Beskid8,E,676,264,0,cieszyński
2,Brenna - M8,T,559,218,-,cieszyński
3,Brenna-Beskid8,P,17 675,-,-,cieszyński
4,Brenna-Jarząbek8,T,202,203,-,cieszyński
5,Brenna-Leśniczówka8,R,35 627,-,"
-",cieszyński
6,Cisowa8,Z,500,-,-,cieszyński
7,Cisowa8,T,1 394,732,-,cieszyński
8,Cisowa 18,T,821,361,-,cieszyński
9,Glinka8,Z,334,-,-,Ŝywiecki
10,Głębiec8,T,1 477,"
800",-,cieszyński
11,Głębiec I8,T,4 788,-,-,cieszyński
12,Jasienica-Jaworze8,P,14 054,-,-,bielski
13,Kamesznica I8,R,1 312,"
-",-,Ŝywiecki
14,Koczy Zamek8,Z,52,-,-,cieszyński
15,Korbielów 19588,Z,"
658",-,-,Ŝywiecki
16,Korbielów 19598,Z,1 929,-,-,Ŝywiecki
17,Kozy8,Z,23 806,-,-,bielski
18,Łodygowice8,E,4 959,4 959,124,Ŝywiecki
19,Obłaziec-Gahura8,E,"
14 136",5 174,933,cieszyński
20,Straconka8,R,893,-,-,m.Bielsko-Biała
21,Tokarzówka8,Z,1 359,914,-,cieszyński
22,Tokarzówka I8,E,1 026,820,1,cieszyński
1,Bukowa Góra9,"
E",13 347,13 231,1 057,skarŜyski
2,Bukówki8,Z,585,-,-,staszowski
3,Ciosowa Góra8,Z,982,-,-,kielecki
4,"DuŜa Skała i Wał
Małacent. 9","
P",45 262,-,-,kielecki
5,Dziewiątle9,E,7 626,6 976,90,opatowski
6,Jeleniowska Góra9,R,46 260,-,-,ostrowiecki
7,"
Kamienna Góra-
Suchedniów8",P,2 196,-,-,skarŜyski
8,Kopaniny8,T,174,-,-,kielecki
9,Kopulak8,Z,1 153,-,-,skarŜyski
10,Kopulak 18,E,448,448,0,skarŜyski
11,Leszczków8,Z,2 600,-,-,opatowski
12,"
Międzygórz8",Z,424,-,-,opatowski
13,Nietulisko8,Z,912,-,-,ostrowiecki
14,Nietulisko I8,T,51,51,-,ostrowiecki
16,Parszów I8,T,37,-,-,starachowicki
17,Piaski8,T,45,-,-,".
konecki"
18,Piaski Brzustowskie8,P,3 800,-,-,ostrowiecki
19,Rogów8,Z,204,-,-,konecki
20,Rytlów8,R,250,-,"
-",konecki
21,Słabuszowice8,R,664,-,-,opatowski
22,Sosnowica8,E,352,352,1,kielecki
23,Stokowiec8,Z,519,-,-,skarŜyski
24,Szydłów8,Z,502,-,-,staszowski
25,Tumlin-Gród8,E,414,-,"
2",kielecki
26,Wąchock8,Z,334,-,-,starachowicki
27,Winna Południe9,R,9 833,-,-,kielecki
28,Wiśniówka8,E,57 336,33 910,895,kielecki
29,Wola Jastrzębska8,R,9 556,-,-,opatowski
30,Wykień8,Z,148,"
-",-,kielecki
31,Zajączków8,T,137,72,-,kielecki
32,urawniki8,Z,1 650,-,-,opatowski
1,BełŜec-Pańska Dolina12,R,"
636",-,-,tomaszowski
2,BliŜów12,Z,1 051,-,-,zamojski
3,Izbica12,Z,26,-,-,krasnostawski
4,Kazimierz Dolny12,Z,1 173,-,-,puławski
5,Klimusin12,T,"
8",-,-,świdnicki
6,Nasiłów12,Z,tylko pzb.,-,-,puławski
7,Piotrawin12,Z,tylko pzb.,-,-,opolski
8,Wirkowice12,R,691,504,-,krasnostawski
9,Wola Piasecka II12,E,746,746,5,świdnicki
1,Dęborzyczka11,P,11 291,-,-,opoczyński
2,Gapinin11,Z,234,-,-,opoczyński
3,Teofilów11,"
E",19 325,1 101,191,tomaszowski
1,Bratkówka13,Z,373,64,-,krośnieński
2,Budy Jabłońskie13,T,88,-,-,brzozowski
3,"
Cisowa13",R,1 209,-,-,przemyski
4,Futoma13,E,445,173,4,rzeszowski
5,Lecka13,R,314,-,-,rzeszowski
6,Niechobrz I13,Z,-,-,-,rzeszowski
7,Ulanica13,E,261,-,11,rzeszowski
1,Wola Jasienicka14,R,590,-,-,brzozowski
