Lp.,Nazwa,Stan,Zasoby wydobywalne bilansowe,Zasoby przemyslowe,Wydobycie,Powiat
106,Niskie Wielkie II,P,8 341,-,-,przasnyski
107,Nowe Słupno II,R,122,-,-,wołomiński
108,Nowe Słupno III,R,92,-,-,wołomiński
109,Nowe Słupno V,Z,43,-,-,wołomiński
110,Okolusz,E,32,"
-",1,płocki
111,Osęczyzna,P,3 733,-,-,miński
112,Osieck-Kąciki,Z,-,-,-,otwocki
113,Osinki,Z,124,-,-,wołomiński
114,Osiny,Z,656,-,-,gostyniński
115,Osiny I,E,275,"
245",1,gostyniński
116,Pilitowo-Nowina,Z,196,-,-,płoński
117,Platerów,R,1 083,-,-,łosicki
118,Plecewice I,E,"
3 023",2 822,35,sochaczewski
119,Plecewice II,Z,280,-,-,sochaczewski
120,Przemysłów,E,"
28",-,4,płocki
121,Przemysłów II,R,41,-,-,płocki
122,Przysucha-Pole Hamernia,R,849,-,-,przysuski
123,Przysucha-Pole Skowerówka,R,488,-,-,przysuski
124,Radziejowice,T,"
2 772",2 315,-,Ŝyrardowski
125,Radzymin,Z,1 896,-,-,wołomiński
126,Radzymin - zarej.,Z,-,-,-,wołomiński
127,RóŜewo-Marianów,Z,1 427,-,-,wołomiński
128,Słabomierz,R,59,-,-,Ŝyrardowski
129,Słupno-Górki,Z,3,-,-,wołomiński
130,Słupno-Wawrzynów,Z,760,-,-,wołomiński
131,Słupno-Wawrzynów 2,T,46,-,-,wołomiński
132,Słupno-Wawrzynów I,Z,61,-,-,wołomiński
133,Stanisławów,R,1 122,-,-,wołomiński
134,Studzieniec,Z,-,-,-,płocki
135,Suchodół,Z,131,-,-,płocki
136,Tadeuszów-Rudzienko,E,6 029,5 745,188,miński
137,Trzepowo,R,482,-,-,pułtuski
138,Unin,Z,385,-,-,garwoliński
139,Warka,R,160,-,-,grójecki
140,Węgrzynowo,Z,244,-,-,makowski
141,Wielgie,R,116,-,-,lipski
142,Wierzbica,Z,303,-,-,legionowski
143,Władysławów,Z,165,-,-,grodziski
144,Władysławów I,R,60,-,-,grodziski
146,Wymyśle Polskie,E,54,-,9,płocki
147,Zawady,E,82,82,6,".
wołomiński"
148,Zawady I,E,7,7,1,wołomiński
149,Zielonka,Z,1 182,-,-,wołomiński
1,Baborów,Z,1 039,-,-,głubczycki
2,Baborów 2,Z,171,-,-,głubczycki
3,Biała Prudnicka,Z,1 017,-,-,prudnicki
4,Bodzanowice,Z,231,"
-",-,oleski
5,Boroszów-1,R,193,-,-,oleski
6,Branice,E,756,150,1,głubczycki
7,Brzeg,Z,108,-,-,brzeski
8,Czerwone Osiedle,E,8 376,2 603,76,oleski
9,Czerwone Osiedle 1,M,-,"
-",-,oleski
10,Dąbrowa Niemodlińska,R,671,-,-,opolski
11,Faustianka,Z,3 220,-,-,oleski
12,Głogówek,Z,"
512",-,-,prudnicki
13,Głubczyce,Z,1 220,-,-,głubczycki
14,Głubczyce I,Z,"
241",-,-,głubczycki
15,Gołkowice,Z,1 336,-,-,kluczborski
16,Janinów,Z,362,-,-,oleski
17,Jasiona,Z,410,-,-,prudnicki
18,Kietrz 2,Z,"
692",-,-,głubczycki
19,Kobylice,Z,120,-,-,kędzierzyńsko-kozielski
20,Komprachcice,Z,7 397,-,-,opolski
21,Konradowa-Wyszków,Z,122,-,-,nyski
22,Konradów Głuchołaski,Z,1 752,1 114,-,nyski
23,Kowale,P,4 716,-,-,oleski
24,Krępna II,Z,284,-,-,krapkowicki
25,Krogulno,Z,479,-,-,namysłowski
26,Ligota Dolna,T,189,189,-,kluczborski
27,Maciejowice,Z,621,-,-,nyski
28,Nasale,R,8 927,-,-,kluczborski
29,Niemodlin II,Z,245,-,-,opolski
30,Niemysłowice,Z,1 047,-,-,prudnicki
31,Niwnica,Z,129,-,-,nyski
32,Olesno,Z,1 488,-,-,oleski
33,Paczków,E,3 384,1 711,38,nyski
34,Popielów,Z,48,-,-,opolski
35,Prudnik,Z,550,-,-,prudnicki
36,Prusinowice,E,759,-,1,nyski
37,Pszczonki,R,270,-,-,kluczborski
38,Skarbiszowice I,Z,38,-,-,opolski
40,Strzeleczki,Z,367,-,-,krapkowicki
41,Szydłów,Z,59,-,-,".
opolski"
42,Szydłów 2,E,304,289,0,opolski
43,Wesele,T,4 175,3 419,-,opolski
44,Wierzbica II,Z,19,-,"
-",kluczborski
1,Albigowa,Z,227,-,-,łańcucki
2,Basznia,R,5 247,-,-,lubaczowski
3,Bieliny-Mokradło,Z,82,"
-",-,niŜański
4,Bieździadka,Z,744,-,-,jasielski
5,Bieździadka - 1,E,337,-,0,jasielski
6,Bolestraszyce,P,4 450,-,-,przemyski
7,Brandwica - Śpiewak I,M,-,-,-,stalowowolski
8,Brandwica - Śpiewak II,R,15,"
-",-,stalowowolski
9,Brzostek,Z,35,-,-,dębicki
10,Brzozów-Widacz,Z,31,-,-,brzozowski
11,Budy Głogowskie,R,"
3 882",-,-,rzeszowski
12,Budziwój,Z,213,-,-,rzeszowski
13,Buszkowice,Z,"
1",-,-,przemyski
14,Chmielów - Wilk,E,275,-,1,tarnobrzeski
15,Chmielów I,E,1 375,619,34,tarnobrzeski
16,Chwałowice,Z,-,-,-,stalowowolski
17,Chwałowice - Bałdos,E,"
7",-,2,stalowowolski
18,Chwałowice - Bierut I,M,-,-,-,stalowowolski
19,Chwałowice dz.604-610,M,-,-,-,stalowowolski
20,Chwałowice- Grot i S-ka,E,13,-,1,stalowowolski
21,Chwałowice-Kozłowski III,E,11,-,2,stalowowolski
22,Chwałowice-Kozłowski IV,E,5,-,3,stalowowolski
23,Chwałowice-Maj,Z,-,-,-,stalowowolski
24,Chwałowice-Maj IV,E,7,-,4,stalowowolski
25,Chwałowice-Maj V,R,19,-,-,stalowowolski
26,Chwałowice-Pasztaleniec,R,29,-,-,stalowowolski
27,Chwałowice-Pasztaleniec I,R,31,-,-,stalowowolski
28,Dąbrówka Pniowska III,Z,-,-,-,stalowowolski
29,Dąbrówka Pniowska IV,Z,22,-,-,stalowowolski
30,Dąbrówka Pniowska V,Z,tylko pzb.,-,-,stalowowolski
31,Dębica(Wolica),Z,312,8,-,dębicki
32,Dobrzechów,Z,tylko pzb.,-,-,strzyŜowski
33,Dobrzechów II,R,1 172,-,-,strzyŜowski
34,Dynów,P,5 934,-,-,rzeszowski
35,Dzierdziówka dz.238,R,55,-,-,stalowowolski
36,Futory,R,80,-,-,lubaczowski
37,Glinik Dolny,Z,87,-,-,strzyŜowski
39,Gorzyce - Bartoszek,R,4,-,-,tarnobrzeski
40,Gorzyce - Cetnarski II,E,13,-,3,".
tarnobrzeski"
41,Gorzyce dz.613,Z,3,-,-,tarnobrzeski
42,Gorzyce dz.909,Z,5,-,-,tarnobrzeski
43,Gorzyce-Grzegorzek,Z,-,-,"
-",tarnobrzeski
44,Gorzyce-Grzegorzek 1,E,6,-,1,tarnobrzeski
45,Gorzyce-Grzegorzek II,R,10,-,-,tarnobrzeski
46,Gorzyce-Jakubik I,Z,1,-,-,tarnobrzeski
47,Gorzyce-Korga,T,9,-,-,tarnobrzeski
48,Góra Motyczna,Z,825,"
-",-,dębicki
49,Górki - Głowacki II,E,10,-,1,mielecki
50,Haczów,Z,262,-,-,brzozowski
51,Hadykówka,E,7 216,1 577,55,kolbuszowski
52,Harasiuki,E,5 034,239,52,niŜański
53,Hucisko,T,24,"
-",-,leŜajski
54,Humniska,Z,436,-,-,brzozowski
55,Jarosław 2,Z,320,-,-,jarosławski
56,Jarosław I,Z,"
404",-,-,jarosławski
57,Jasienica Rosielna,E,31,-,0,brzozowski
58,Jaworski VI,E,"
2",-,1,stalowowolski
59,Jaworski VII,E,2,-,2,stalowowolski
60,Jaworski VIII,R,14,-,-,stalowowolski
61,Kamień,P,10 576,-,-,rzeszowski
62,Kańczuga,P,"
3 723",-,-,przeworski
63,Kąty Rakszawskie,Z,64,-,-,łańcucki
64,Kielanówka,Z,586,-,-,rzeszowski
65,Kolbuszowa Dolna,P,7 767,-,-,kolbuszowski
66,Kolbuszowa-Kupno,E,12 394,5 246,126,kolbuszowski
67,Łańcut,Z,319,-,-,łańcucki
68,Łańcut II,Z,268,-,-,łańcucki
69,Łuczyce,P,9 650,-,-,przemyski
70,Nehrybka,Z,-,-,-,przemyski
71,Niepla,P,2 601,-,-,jasielski
72,Olszanica,Z,28,-,-,leski
73,Orzechowce,Z,1 143,-,-,przemyski
74,OtałęŜ - Głowacki,E,12,-,2,mielecki
75,OtałęŜ dz.97/6,Z,tylko pzb.,-,-,mielecki
76,Pilzno-Jaworze D,P,1 970,-,-,dębicki
77,Pniów - Bera VI,M,-,-,-,stalowowolski
78,Pniów - Bera VII,E,4,-,2,stalowowolski
79,Pniów - Bera VIII,R,7,-,-,stalowowolski
80,Pniów dz.ew. 716/2,Z,-,-,-,stalowowolski
81,Podborze,E,371,199,2,mielecki
82,Podlesie,P,6 672,-,-,stalowowolski
84,Poręby Dymarskie,R,877,-,-,kolbuszowski
85,Przecław,R,4 810,-,-,".
mielecki"
86,Przecław II,E,270,161,4,mielecki
87,Przecław-Podlesie,E,863,-,15,mielecki
88,Przecław-Podlesie 1,T,2 068,-,"
-",mielecki
89,Przemyśl,Z,22,-,-,przemyski
90,Przeworsk,R,12 961,-,-,przeworski
91,Przybówka,R,4 462,-,-,krośnieński
92,Radymno,Z,111,-,-,jarosławski
93,Radymno - pole zachodnie 1,E,171,"
125",0,jarosławski
94,RoŜniaty dz.806/1,Z,4,-,-,mielecki
95,RoŜniaty-Piątek,Z,tylko pzb.,-,-,mielecki
96,RoŜniaty-Piątek I,Z,1,-,-,mielecki
97,RoŜniaty-Piątek II,Z,-,-,-,mielecki
98,RoŜniaty-Piątek IV,Z,8,"
-",-,mielecki
99,RoŜniaty-Piątek V,E,6,-,2,mielecki
100,"Siedleszczany dz.443,444",E,96,52,2,tarnobrzeski
101,Siedleszczany-Lachowski II,E,"
497",-,3,tarnobrzeski
102,Skopanie,Z,230,-,-,tarnobrzeski
103,Smolinka,Z,"
56",-,-,lubaczowski
104,Smolinka - II,E,291,-,5,lubaczowski
105,Smolinka 1,T,109,101,-,lubaczowski
106,Sobniów,Z,320,-,-,jasielski
107,Szówsko,Z,"
2",-,-,jarosławski
108,Trzeboś,E,84,-,2,rzeszowski
109,Trzebuska,E,104,-,1,rzeszowski
110,"Trześń dz.178/1, 238, 239",T,15,13,-,tarnobrzeski
111,"Trześń dz.222, 223",Z,tylko pzb.,-,-,tarnobrzeski
112,Trześń dz.350/2,Z,-,-,-,tarnobrzeski
113,Trześń III,Z,2,-,-,tarnobrzeski
114,Trześń-Filipek II,Z,23,-,-,tarnobrzeski
115,Trześń-Foltarz II,T,2,-,-,tarnobrzeski
116,Trześń-Foltarz III,E,3,-,1,tarnobrzeski
117,Trześń-Kułaga,Z,6,-,-,tarnobrzeski
118,Trześń-Kułaga VI,R,37,-,-,tarnobrzeski
119,Trześń-Kułaga VII,E,19,-,0,tarnobrzeski
120,Trześń-Kułaga VIII,R,9,-,-,tarnobrzeski
121,Trześń-Łabuda II,E,23,-,3,tarnobrzeski
122,Trześń-Łabuda III,T,29,-,-,tarnobrzeski
123,Trześń-Pociecha,Z,4,-,-,tarnobrzeski
124,Trześń-Pociecha III,R,10,-,-,tarnobrzeski
125,Trześń-Sołtys III,T,11,-,-,tarnobrzeski
126,Trześń-Sołtys IV,R,12,-,-,tarnobrzeski
127,Trześń-Zalesie Gorzyckie,E,20,-,1,tarnobrzeski
129,Wola Mielecka,Z,4 314,-,-,mielecki
130,Wólka Turebska,R,9,-,-,".
stalowowolski"
131,Wrzawy,T,8,-,-,tarnobrzeski
132,Wrzawy - Laskowski V,E,6,-,2,tarnobrzeski
133,Wrzawy - Woźniak 2,E,5,-,"
2",tarnobrzeski
134,Wrzawy - Woźniak II,R,30,-,-,tarnobrzeski
135,Wrzawy - Woźniak III,R,11,-,-,tarnobrzeski
136,Wrzawy dz.2283,Z,5,-,-,tarnobrzeski
137,Wrzawy dz.2320/2,Z,13,-,-,tarnobrzeski
138,Wrzawy-Jurek,Z,-,"
-",-,tarnobrzeski
139,Wrzawy-Jurek I,E,4,-,2,tarnobrzeski
140,Wylewa,Z,4 992,352,-,przeworski
141,Wysoka,Z,80,-,-,łańcucki
142,Zabłotce,R,2 027,-,-,sanocki
143,Zaklików - dz.1167,Z,8,"
-",-,stalowowolski
144,Zaklików - dz.1573,Z,-,-,-,stalowowolski
145,Zaklików - Grabowski,T,29,29,-,stalowowolski
146,Zaklików II,P,"
7 395",-,-,stalowowolski
147,Zaklików-Marchut,Z,21,-,-,stalowowolski
148,Zaklików-Sanna,Z,"
47",43,-,stalowowolski
149,Zalesie G. - Grzegorzek II,E,14,-,1,tarnobrzeski
150,Zalesie Gorzyckie - Dul 6,E,4,-,1,tarnobrzeski
151,Zalesie Gorzyckie - Dul 8,R,19,-,-,tarnobrzeski
152,Zalesie Gorzyckie - Dul V,T,"
11",-,-,tarnobrzeski
153,Zalesie Gorzyckie - Dul VII,E,8,-,5,tarnobrzeski
154,Zalesie Gorzyckie dz. 437,Z,2,-,-,tarnobrzeski
155,Zalesie Gorzyckie dz. 438,Z,4,-,-,tarnobrzeski
156,Zalesie Gorzyckie dz.289,Z,7,-,-,tarnobrzeski
157,Zalesie Gorzyckie dz.35,Z,-,-,-,tarnobrzeski
158,Zalesie Gorzyckie dz.76/1,Z,8,-,-,tarnobrzeski
159,Zalesie Gorzyckie-Dul III,T,4,4,-,tarnobrzeski
160,Zalesie Gorzyckie-Koper I,T,4,-,-,tarnobrzeski
161,Zalesie Gorzyckie-Kułaga I,T,24,-,-,tarnobrzeski
162,Zalesie Gorzyc.-Warzycki I,Z,9,-,-,tarnobrzeski
163,Zalesie-Biała,Z,465,-,-,rzeszowski
164,Zaleszany dz.197,Z,-,-,-,stalowowolski
165,Zaleszany-Zawolski IV,E,1,-,1,stalowowolski
166,Zarszyn,Z,241,-,-,sanocki
167,Zarzecze 1,E,106,-,3,niŜański
168,Zarzecze/dla Ceg.Nisko/,Z,841,37,-,niŜański
169,Zarzecze-Hawryły,Z,-,-,-,niŜański
170,Zarzecze-Hawryły I,M,-,-,-,niŜański
171,Zarzecze-Hawryły II,E,74,-,4,niŜański
172,Zarzecze-Kamień,E,238,193,3,niŜański
174,ków,Z,1 726,-,-,jasielski
1,Bielsk Podlaski,R,536,-,-,bielski
2,Czarna Wieś Kościelna,R,1 354,-,"
-",białostocki
3,CzyŜe,R,801,-,-,hajnowski
4,Dobrzyniewo,Z,523,-,-,białostocki
5,Dobrzyniewo Cegielnia,Z,16,-,-,białostocki
6,Kapitańszczyzna,R,19,-,-,hajnowski
7,Knyszyn,R,1 258,"
-",-,moniecki
8,Knyszyn II,Z,58,-,-,moniecki
9,Koplany,Z,547,-,-,białostocki
10,Lesanka,Z,55,-,-,białostocki
11,Lesanka III,Z,63,-,-,białostocki
12,Lewkowo Stare,E,3 198,"
628",36,hajnowski
13,Lewkowo Stare - zarej.,Z,2 524,-,-,hajnowski
14,Lewkowo Stare II,Z,175,-,-,hajnowski
15,Lewkowo Stare II/A,E,"
106",-,7,hajnowski
16,Mątwica,Z,1 672,-,-,łomŜyński
17,Nowa Wieś,R,"
394",-,-,sokólski
18,Nowa Wieś II,Z,98,-,-,sokólski
19,Orla,R,2 253,-,-,bielski
20,Sadzawki-Podwojponie,R,122,-,-,suwalski
21,Szepietowo,Z,"
18",-,-,wysokomazowiecki
22,TrywieŜa,R,9 703,-,-,hajnowski
1,Brokowo,P,302,-,-,kwidzyński
2,Buszkowo,R,684,-,-,człuchowski
3,Bysewo,Z,1 810,-,-,m.Gdańsk
4,Bysewo - zarej.,R,51,-,-,m.Gdańsk
5,Bysewo II,Z,3,-,-,m.Gdańsk
6,Cierzpice-Gniew,R,3 930,-,-,tczewski
7,Czarne,Z,236,-,-,człuchowski
8,Gniew,Z,91,-,-,tczewski
9,Gołębiewo,Z,1 897,-,-,gdański
10,Janiszewo,R,8 329,-,-,tczewski
11,Kębłowo Nowowiejskie II,R,5 851,-,-,lęborski
12,Lębork,E,1 251,536,92,lęborski
13,Lębork V,Z,708,-,-,lęborski
14,Lębork VI,Z,28,-,-,lęborski
15,Lębork VII,R,490,-,-,lęborski
16,Lędziechowo,Z,-,-,-,lęborski
17,Łapalice,Z,tylko pzb.,-,-,kartuski
19,Nowa Wieś Lęborska,R,7 447,-,-,lęborski
20,Nowa Wieś Lęborska II,E,1 438,1 438,57,".
lęborski"
21,Nowy Staw,Z,82,-,-,malborski
22,Opalenie,E,134,134,0,tczewski
23,Rozpędziny,Z,724,376,"
-",kwidzyński
24,Ryjewo,Z,-,-,-,kwidzyński
25,Somonino,Z,189,-,-,kartuski
26,Starzyno-Werblinia,P,294,-,-,pucki
27,Sucumin,Z,208,-,-,starogardzki
28,Werblinia,Z,13,"
-",-,pucki
1,Aleksandrów,Z,8,-,-,kłobucki
2,Aleksandrów I,R,36,-,-,kłobucki
3,Aleksandrów II,R,48,"
-",-,kłobucki
4,Alina,T,121,-,-,m.Częstochowa
5,Anna 1,E,101,-,1,m.Częstochowa
6,Barbara,Z,"
61",-,-,m.Chorzów
7,Bestwina,Z,155,-,-,bielski
8,Bielszowice - Ruda Śląska,Z,"
139",-,-,m.Ruda Śląska
9,Bielszowice II,Z,218,-,-,m.Ruda Śląska
10,Bierna,Z,4,-,-,Ŝywiecki
11,Blanowice A,T,116,116,-,zawierciański
12,Blanowice B,R,"
62",62,-,zawierciański
13,Blanowice C,E,152,113,1,zawierciański
14,Bobrek,Z,257,-,-,tarnogórski
15,Bobrowniki,Z,119,-,-,tarnogórski
16,Bogucice,Z,253,-,-,m.Katowice
17,Bogumiła,E,146,-,1,m.Częstochowa
18,Brynów,Z,119,-,-,m.Katowice
19,Brzezinka I,Z,1 047,-,-,m.Mysłowice
20,Brzeziny - Kolonia 2,Z,223,210,-,częstochowski
21,Brzeziny I,E,214,-,1,częstochowski
22,Buków A,Z,-,-,-,wodzisławski
23,Buków II,Z,-,-,-,wodzisławski
24,Byczyna,Z,757,-,-,m.Jaworzno
25,Bytom-Centrum,Z,316,-,-,tarnogórski
26,Chebzie-Dobra Nadzieja,Z,91,-,-,m.Gliwice
27,Czerwionka,Z,282,-,-,rybnicki
28,Dankowice III,R,63,-,-,kłobucki
29,Dąbrowa Górnicza,Z,290,-,-,będziński
30,Dąbrowa Narodowa,P,462,-,-,m.Sosnowiec
31,Gliwice zakł.nr 3,Z,658,-,-,m.Gliwice
32,Gnaszyn,E,5 551,2 624,115,m.Częstochowa
34,Gorzyce,P,11 645,-,-,wodzisławski
35,Grodzisko,E,132,-,1,".
kłobucki"
36,Gródków-Łagisza,R,1 728,-,-,będziński
37,Jeleń (Kop.Jaworzno),Z,329,-,-,m.Jaworzno
38,JeŜowa,Z,841,-,"
-",lubliniecki
39,Karbowa,Z,152,-,-,m.Katowice
40,Kawki,Z,71,-,-,kłobucki
41,Kawodrza,Z,1 072,-,-,m.Częstochowa
42,Kawodrza Górna,R,37,-,-,m.Częstochowa
43,Kawodrzanka,Z,11,"
-",-,m.Częstochowa
44,Kochłowice II,P,784,-,-,m.Ruda Śląska
45,Kolonia Łojki,Z,38,-,-,częstochowski
46,Kończyce Wielkie III,R,2 801,-,-,cieszyński
47,Kopciowice,P,8 005,-,-,bieruńsko-lędziński
48,Korwinów,Z,3 538,"
-",-,częstochowski
49,Korzeniec,R,94,-,-,będziński
50,Kostrzyna,Z,24,-,-,kłobucki
51,Kostrzyna II,Z,"
29",-,-,kłobucki
52,Kostrzyna III,R,8,-,-,kłobucki
53,Kotary,E,"
34",-,3,kłobucki
54,Kotary 1,R,14,-,-,kłobucki
55,Kotary 2,Z,86,51,-,kłobucki
56,Kozakowice,R,957,-,-,cieszyński
57,Kozłowa Góra II,P,"
2 736",-,-,m.Piekary Śląskie
58,Krzanowice,Z,390,-,-,raciborski
59,Lech Wirek,Z,806,-,-,m.Ruda Śląska
60,Leszczyński,E,339,-,1,m.Częstochowa
61,Leśna,E,814,235,7,lubliniecki
62,Ligota Sośnica,Z,1 662,-,-,m.Gliwice
63,Ligota-Katowice,R,804,-,-,m.Katowice
64,Lipie Śląskie - Lisowice,E,831,634,1,lubliniecki
65,Łagisza 10,Z,254,-,-,będziński
66,Łąka,E,76,-,1,pszczyński
67,Łąka-II,E,142,-,1,pszczyński
68,Łęg,E,202,-,1,częstochowski
69,Miasteczko Śląskie,Z,155,-,-,tarnogórski
70,Michalina,Z,1 428,-,-,m.Częstochowa
71,Miechowice,Z,173,-,-,tarnogórski
72,Miedary I,Z,203,-,-,tarnogórski
73,Mikołów-Emma,Z,604,-,-,mikołowski
74,Moszczenica nr 6,Z,780,-,-,m.Jastrzębie-Zdrój
75,Mrzygłódka,Z,280,-,-,myszkowski
76,Ogrodzieniec H,Z,108,100,-,zawierciański
77,Ogrodzieniec I i II,Z,3 717,3 685,-,zawierciański
79,Pacanów,Z,6,-,-,kłobucki
80,Pacanów 1,E,191,-,2,".
kłobucki"
81,Pacanów 2,Z,72,-,-,kłobucki
82,Pacanów 3,Z,59,-,-,kłobucki
83,Pacanów 5,E,39,39,"
2",kłobucki
84,Panoszów,R,1 491,-,-,lubliniecki
85,Parchownia,T,67,55,-,kłobucki
86,Patoka,E,4 355,4 355,54,lubliniecki
87,Pawłow,Z,674,-,-,m.Zabrze
88,Pietrowice Wielkie,Z,461,"
-",-,raciborski
89,Pisarzowice I,Z,172,-,-,bielski
90,Pisarzowice-II poziom,R,69,-,-,bielski
91,Polska,Z,550,-,-,m.Świętochłowice
92,Poręba III,R,17,-,-,będziński
93,Pyskowice,Z,42,"
-",-,gliwicki
94,Racibórz,Z,85,-,-,raciborski
95,Racibórz 1 i 2,Z,-,-,-,raciborski
96,Radocha,Z,"
342",-,-,m.Sosnowiec
97,Radoszewnica,Z,13,13,-,częstochowski
98,Radoszewnica I,R,"
41",-,-,częstochowski
99,Ruda,Z,528,-,-,m.Ruda Śląska
100,Rudniki,Z,66,-,-,zawierciański
101,Rybarzowice,Z,1 271,-,-,bielski
102,Rybarzowice-ceg.Kubica,Z,"
12",-,-,bielski
103,Rybna,Z,759,-,-,tarnogórski
104,Rybno,R,54,-,-,kłobucki
105,Rzędówka,Z,235,-,-,mikołowski
106,Sierakowice,E,2 545,945,35,gliwicki
107,Sierakowice II,P,5 420,-,-,gliwicki
108,Siewierz E,Z,722,-,-,będziński
109,Silesia,Z,337,-,-,m.Mysłowice
110,Sitko-Mikołów,Z,381,-,-,mikołowski
111,Skoczów,Z,1 284,-,-,cieszyński
112,Sławków 1,E,151,124,3,będziński
113,Stara Wieś,Z,493,-,-,pszczyński
114,Stare Gliwice,R,388,-,-,m.Gliwice
115,Strumień,Z,94,-,-,cieszyński
116,Strzebiń,R,225,-,-,lubliniecki
117,Strzemieszyce,Z,127,-,-,m.Dąbrowa Górnicza
118,Sumina,R,28,-,-,rybnicki
119,Sumina I,R,37,-,-,rybnicki
120,Szczekociny,Z,41,-,-,zawierciański
121,Waleska,Z,217,-,-,mikołowski
122,Wesoła,R,852,-,-,m.Mysłowice
124,Wielopole 1 (d. Z-6),Z,399,-,-,m.Rybnik
125,Wielopole-2 (d.Z-4),Z,104,-,-,".
m.Rybnik"
126,Wierzbie,Z,45,-,-,lubliniecki
127,Wilamowice,Z,249,-,-,bielski
128,Wodzisław Śląski,Z,343,-,"
-",wodzisławski
129,Woźniki Śląskie,E,309,-,1,lubliniecki
130,Wrzosowa,E,180,-,2,częstochowski
131,Wrzosowa 1,Z,51,-,-,częstochowski
132,Zabrze,Z,62,-,-,m.Zabrze
133,Zawiercie,P,3 300,"
-",-,zawierciański
134,Zofia,E,14,-,0,m.Częstochowa
135,Zwierzyniec,R,48,-,-,kłobucki
136,Zwierzyniec 2,R,20,-,-,kłobucki
137,Zwierzyniec 3,R,12,-,-,kłobucki
138,Zwierzyniec III,Z,32,"
-",-,kłobucki
139,ki II,P,5 155,-,-,myszkowski
140,ki Nr 3,T,334,334,-,myszkowski
141,nowiec,Z,"
68",-,-,zawierciański
142,y,Z,10,-,-,m.śory
143,y-A,R,"
107",-,-,m.śory
144,iec 3,Z,988,-,-,Ŝywiecki
1,BoŜydar - Kawęcki,Z,"
18",-,-,sandomierski
2,Chałupki,P,36 036,-,-,buski
3,Chmielnik-Ciecierze,Z,734,-,-,kielecki
4,Drugnia,E,46,-,7,kielecki
5,Filipy I,R,2 339,-,-,"kielecki, konecki"
6,Gacki,Z,429,-,-,staszowski
7,Gościniec,T,3 881,721,-,kielecki
8,Górka,T,3 276,2 695,-,buski
9,Góry Sieradzkie,Z,86,-,-,kazimierski
10,Grabowiec,E,30,-,3,staszowski
11,Kęsów,R,207,-,-,kazimierski
12,Klimontów-Tenczynopol,R,17,-,-,sandomierski
13,Kolosy 1,E,110,110,1,kazimierski
14,Kołomań-Podlesie,R,29,-,-,kielecki
15,Kołomań-Podlesie I,R,103,-,-,kielecki
16,Kopiec,R,454,-,-,opatowski
17,Kozów,E,3 489,1 099,24,konecki
18,Kujawki,R,257,-,-,pińczowski
19,Marianów I,Z,245,-,-,kielecki
20,Marianów II,R,297,-,-,kielecki
21,Mnin,R,92,-,-,konecki
23,Nalewajków 1,R,1 106,-,-,konecki
24,Nalewajków 2,R,1 020,-,-,".
konecki"
25,Odonów,Z,2 653,-,-,kazimierski
26,Odonów 1,Z,1 081,-,-,kazimierski
27,OdrowąŜ,Z,2 888,-,"
-",konecki
28,Oleśnica,P,2 196,-,-,staszowski
29,Oleśnica 1,E,12 192,12 192,161,staszowski
30,Orzelec Mały,Z,25,-,-,staszowski
31,Osiek-Grabowiec dz. 390/2,E,108,-,1,staszowski
32,Pałęgi,E,2 342,"
2 029",44,kielecki
33,Podgaje,Z,1 312,-,-,sandomierski
34,Przełom,R,49,-,-,kielecki
35,Raczyce,P,2 547,-,-,buski
36,Rudka,Z,26,-,-,ostrowiecki
37,Ruszcza I,E,207,"
169",2,staszowski
38,Rytwiany - Głowacki,E,24,-,2,staszowski
39,Samsonów,R,407,-,-,kielecki
40,Skorczów,R,"
267",-,-,kazimierski
41,Słupia Pacanowska,Z,766,-,-,buski
42,Słupia Pacanowska - Ceg.,Z,"
61",61,-,buski
43,Stopnica,P,93 326,-,-,buski
44,Szarbia,Z,41,-,-,kazimierski
45,Szczytniki dz. 738/6,R,7,-,-,sandomierski
46,"Szczytniki dz.730/5,7,10",Z,"
7",-,-,sandomierski
47,Szkucin,E,437,437,19,konecki
48,Tenczynopol I,R,10,-,-,sandomierski
49,Topola,Z,337,-,-,kazimierski
50,Udziców Dolny,P,889,-,-,ostrowiecki
51,Węglów,R,2 277,-,-,starachowicki
52,Wierzbice,P,2 473,-,-,buski
53,Wierzbka,P,758,-,-,skarŜyski
54,Wyrębów,R,266,-,-,konecki
55,Wyszyna Fałkowska,E,108,-,19,konecki
56,Wyszyna Fałkowska I,R,380,-,-,konecki
57,Wyszyna Machorowska I,E,-,-,3,konecki
58,Wyszyna Machorowska II,R,92,-,-,konecki
59,Zielonki,Z,2 717,-,-,buski
60,Zielonki II,P,7 352,-,-,buski
61,Zrecze,P,34 225,-,-,kielecki
1,Bartąg,Z,199,-,-,olsztyński
2,Bogatyńskie,P,8 828,-,-,lidzbarski
3,Dąbrowa,Z,82,-,-,elbląski
5,Gordejki I,Z,3 095,-,-,olecki
6,Gordejki I - pole 1,T,80,-,-,".
olecki"
7,Gordejki II,Z,565,395,-,olecki
8,Górczyn,Z,713,-,-,ostródzki
9,Guzy II,E,2,-,"
1",olecki
10,Guzy III,E,9,-,4,olecki
11,Harszyn,Z,344,-,-,węgorzewski
12,Ignalin,R,194,-,-,lidzbarski
13,Kadyny,Z,1 100,741,-,elbląski
14,Karolin,Z,175,"
-",-,olsztyński
